timestamp,src_ip,src_port,dest_ip,dest_port,protocol,action,bytes,duration,interface_in,interface_out,reason,bytes_in,bytes_out,dest,src,transport,dvc
2025-09-08T22:45:34-0400,10.10.10.19,59862,10.10.1.10,88,tcp,allow,1481,3.840143,inside,outside,Inbound access permitted,770,711,10.10.1.10,10.10.10.19,tcp,CCS-FW01
2025-09-08T22:45:46-0400,10.10.10.128,51720,10.10.1.10,88,tcp,allow,1159,0.831085,inside,outside,Inbound access permitted,370,789,10.10.1.10,10.10.10.128,tcp,CCS-FW01
2025-09-08T22:46:13-0400,10.10.20.55,61610,250.146.99.175,443,tcp,allow,39243,23.906044,inside,outside,Inbound access permitted,7416,31827,250.146.99.175,10.10.20.55,tcp,CCS-FW01
2025-09-08T22:47:06-0400,10.10.20.63,49892,111.45.19.223,443,tcp,allow,43653,17.433184,inside,outside,Inbound access permitted,3153,40500,111.45.19.223,10.10.20.63,tcp,CCS-FW01
2025-09-08T22:47:54-0400,10.10.10.53,51526,10.10.1.10,53,udp,allow,203,9.982450,inside,outside,Inbound access permitted,101,102,10.10.1.10,10.10.10.53,udp,CCS-FW01
2025-09-08T22:48:16-0400,10.10.20.20,56741,10.10.1.10,53,udp,allow,547,0.045682,inside,outside,Inbound access permitted,81,466,10.10.1.10,10.10.20.20,udp,CCS-FW01
2025-09-08T22:48:30-0400,10.10.10.101,53795,10.10.1.10,53,udp,allow,589,7.352173,inside,outside,Inbound access permitted,174,415,10.10.1.10,10.10.10.101,udp,CCS-FW01
2025-09-08T22:48:31-0400,10.10.20.20,51804,108.100.26.210,443,tcp,allow,30722,33.690952,inside,outside,Inbound access permitted,599,30123,108.100.26.210,10.10.20.20,tcp,CCS-FW01
2025-09-08T22:48:34-0400,10.10.10.128,62215,10.10.1.10,53,udp,allow,303,7.993871,inside,outside,Inbound access permitted,198,105,10.10.1.10,10.10.10.128,udp,CCS-FW01
2025-09-08T22:48:35-0400,10.10.10.47,52945,10.10.1.10,53,udp,allow,580,0.442340,inside,outside,Inbound access permitted,128,452,10.10.1.10,10.10.10.47,udp,CCS-FW01
2025-09-08T22:48:39-0400,10.10.20.56,60479,222.142.150.236,443,tcp,allow,50222,6.978823,inside,outside,Inbound access permitted,6186,44036,222.142.150.236,10.10.20.56,tcp,CCS-FW01
2025-09-08T22:48:59-0400,10.10.20.12,50069,231.212.150.192,443,tcp,allow,12755,6.033779,inside,outside,Inbound access permitted,4251,8504,231.212.150.192,10.10.20.12,tcp,CCS-FW01
2025-09-08T22:49:12-0400,10.10.10.137,52557,10.10.1.10,53,udp,allow,586,6.980303,inside,outside,Inbound access permitted,99,487,10.10.1.10,10.10.10.137,udp,CCS-FW01
2025-09-08T22:49:37-0400,10.10.20.65,53512,10.10.1.10,88,tcp,allow,765,5.775807,inside,outside,Inbound access permitted,416,349,10.10.1.10,10.10.20.65,tcp,CCS-FW01
2025-09-08T22:49:43-0400,10.10.20.48,58064,125.67.30.66,443,tcp,allow,38301,11.562748,inside,outside,Inbound access permitted,1439,36862,125.67.30.66,10.10.20.48,tcp,CCS-FW01
2025-09-08T22:50:27-0400,10.10.20.69,53694,206.95.97.36,443,tcp,allow,41757,25.688813,inside,outside,Inbound access permitted,3519,38238,206.95.97.36,10.10.20.69,tcp,CCS-FW01
2025-09-08T22:50:39-0400,10.10.20.46,62119,108.100.26.210,80,tcp,allow,22005,2.049413,inside,outside,Inbound access permitted,5792,16213,108.100.26.210,10.10.20.46,tcp,CCS-FW01
2025-09-08T22:50:46-0400,10.10.20.46,50691,215.158.50.113,443,tcp,allow,38074,33.502359,inside,outside,Inbound access permitted,3538,34536,215.158.50.113,10.10.20.46,tcp,CCS-FW01
2025-09-08T22:51:00-0400,10.10.20.28,50412,10.10.1.10,53,udp,allow,599,2.919490,inside,outside,Inbound access permitted,192,407,10.10.1.10,10.10.20.28,udp,CCS-FW01
2025-09-08T22:51:08-0400,10.10.20.36,49680,231.239.124.83,443,tcp,allow,31256,43.744743,inside,outside,Inbound access permitted,3061,28195,231.239.124.83,10.10.20.36,tcp,CCS-FW01
2025-09-08T22:51:44-0400,10.10.20.34,53004,82.105.43.14,443,tcp,allow,40354,2.977005,inside,outside,Inbound access permitted,3721,36633,82.105.43.14,10.10.20.34,tcp,CCS-FW01
2025-09-08T22:51:53-0400,10.10.20.57,51664,224.115.226.153,443,tcp,allow,52462,1.192194,inside,outside,Inbound access permitted,3700,48762,224.115.226.153,10.10.20.57,tcp,CCS-FW01
2025-09-08T22:52:08-0400,10.10.20.44,60465,222.142.150.236,80,tcp,allow,47456,2.651514,inside,outside,Inbound access permitted,5678,41778,222.142.150.236,10.10.20.44,tcp,CCS-FW01
2025-09-08T22:52:09-0400,10.10.10.83,58154,10.10.1.10,88,tcp,allow,1419,5.992635,inside,outside,Inbound access permitted,641,778,10.10.1.10,10.10.10.83,tcp,CCS-FW01
2025-09-08T22:53:16-0400,10.10.20.32,58859,82.105.43.14,443,tcp,allow,20577,25.644749,inside,outside,Inbound access permitted,2518,18059,82.105.43.14,10.10.20.32,tcp,CCS-FW01
2025-09-08T22:53:19-0400,10.10.20.28,65148,228.222.170.84,443,tcp,allow,40354,21.461898,inside,outside,Inbound access permitted,1002,39352,228.222.170.84,10.10.20.28,tcp,CCS-FW01
2025-09-08T22:54:03-0400,10.10.20.17,63411,52.97.1.20,443,tcp,allow,29666,39.731061,inside,outside,Inbound access permitted,955,28711,52.97.1.20,10.10.20.17,tcp,CCS-FW01
2025-09-08T22:54:20-0400,10.10.20.62,58196,82.105.43.14,443,tcp,allow,48761,5.705047,inside,outside,Inbound access permitted,1932,46829,82.105.43.14,10.10.20.62,tcp,CCS-FW01
2025-09-08T22:54:58-0400,10.10.10.113,59522,10.10.1.10,53,udp,allow,444,3.748034,inside,outside,Inbound access permitted,131,313,10.10.1.10,10.10.10.113,udp,CCS-FW01
2025-09-08T22:55:07-0400,10.10.10.38,58835,10.10.1.10,53,udp,allow,371,0.779801,inside,outside,Inbound access permitted,98,273,10.10.1.10,10.10.10.38,udp,CCS-FW01
2025-09-08T22:55:15-0400,10.10.10.177,61622,10.10.1.10,53,udp,allow,436,9.444551,inside,outside,Inbound access permitted,152,284,10.10.1.10,10.10.10.177,udp,CCS-FW01
2025-09-08T22:55:35-0400,10.10.20.53,58223,103.75.188.178,443,tcp,allow,46626,24.621770,inside,outside,Inbound access permitted,6939,39687,103.75.188.178,10.10.20.53,tcp,CCS-FW01
2025-09-08T22:55:37-0400,10.10.20.58,60193,108.90.83.66,443,tcp,allow,13863,20.768774,inside,outside,Inbound access permitted,2700,11163,108.90.83.66,10.10.20.58,tcp,CCS-FW01
2025-09-08T22:55:45-0400,10.10.10.175,58228,10.10.1.10,53,udp,allow,591,3.001251,inside,outside,Inbound access permitted,100,491,10.10.1.10,10.10.10.175,udp,CCS-FW01
2025-09-08T22:55:53-0400,10.10.10.175,61648,10.10.1.10,88,tcp,allow,926,8.839235,inside,outside,Inbound access permitted,452,474,10.10.1.10,10.10.10.175,tcp,CCS-FW01
2025-09-08T22:56:12-0400,10.10.20.17,50093,125.67.30.66,443,tcp,allow,45154,5.346876,inside,outside,Inbound access permitted,3232,41922,125.67.30.66,10.10.20.17,tcp,CCS-FW01
2025-09-08T22:56:30-0400,45.142.212.101,22679,10.10.3.214,1433,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.3.214,45.142.212.101,tcp,CCS-FW01
2025-09-08T22:57:21-0400,10.10.20.38,51360,10.10.1.10,53,udp,allow,443,3.793564,inside,outside,Inbound access permitted,187,256,10.10.1.10,10.10.20.38,udp,CCS-FW01
2025-09-08T22:57:46-0400,10.10.10.26,56502,10.10.1.10,88,tcp,allow,1546,6.671552,inside,outside,Inbound access permitted,782,764,10.10.1.10,10.10.10.26,tcp,CCS-FW01
2025-09-08T22:58:06-0400,10.10.20.63,54786,10.10.1.10,53,udp,allow,376,8.311174,inside,outside,Inbound access permitted,77,299,10.10.1.10,10.10.20.63,udp,CCS-FW01
2025-09-08T22:58:07-0400,10.10.20.37,60976,20.190.133.12,443,tcp,allow,5313,19.927980,inside,outside,Inbound access permitted,4284,1029,20.190.133.12,10.10.20.37,tcp,CCS-FW01
2025-09-08T22:58:16-0400,45.142.212.101,41563,10.10.1.117,3306,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.1.117,45.142.212.101,tcp,CCS-FW01
2025-09-08T22:58:19-0400,10.10.10.154,64658,10.10.1.10,53,udp,allow,410,1.451057,inside,outside,Inbound access permitted,83,327,10.10.1.10,10.10.10.154,udp,CCS-FW01
2025-09-08T22:58:30-0400,45.142.212.101,8149,10.10.20.237,135,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.20.237,45.142.212.101,tcp,CCS-FW01
2025-09-08T22:58:31-0400,10.10.20.39,53311,10.10.1.10,88,tcp,allow,780,3.627299,inside,outside,Inbound access permitted,397,383,10.10.1.10,10.10.20.39,tcp,CCS-FW01
2025-09-08T22:58:49-0400,10.10.10.64,50988,10.10.1.10,53,udp,allow,413,9.553892,inside,outside,Inbound access permitted,66,347,10.10.1.10,10.10.10.64,udp,CCS-FW01
2025-09-08T22:58:56-0400,10.10.20.43,58889,20.190.133.12,443,tcp,allow,17503,22.767949,inside,outside,Inbound access permitted,5413,12090,20.190.133.12,10.10.20.43,tcp,CCS-FW01
2025-09-08T22:59:07-0400,10.10.10.155,59233,10.10.1.10,53,udp,allow,240,3.320927,inside,outside,Inbound access permitted,92,148,10.10.1.10,10.10.10.155,udp,CCS-FW01
2025-09-08T22:59:12-0400,10.10.20.35,60575,108.100.26.210,80,tcp,allow,37133,6.300424,inside,outside,Inbound access permitted,4441,32692,108.100.26.210,10.10.20.35,tcp,CCS-FW01
2025-09-08T22:59:27-0400,10.10.20.55,53976,242.50.196.213,443,tcp,allow,20261,1.948113,inside,outside,Inbound access permitted,5580,14681,242.50.196.213,10.10.20.55,tcp,CCS-FW01
2025-09-08T22:59:36-0400,45.142.212.101,14988,10.10.20.109,445,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.20.109,45.142.212.101,tcp,CCS-FW01
2025-09-08T23:00:01-0400,10.10.10.142,65016,10.10.1.10,53,udp,allow,359,7.831930,inside,outside,Inbound access permitted,181,178,10.10.1.10,10.10.10.142,udp,CCS-FW01
2025-09-08T23:00:16-0400,10.10.10.44,61466,10.10.1.10,88,tcp,allow,1099,0.673291,inside,outside,Inbound access permitted,699,400,10.10.1.10,10.10.10.44,tcp,CCS-FW01
2025-09-08T23:00:23-0400,10.10.10.166,65244,10.10.1.10,53,udp,allow,273,7.796406,inside,outside,Inbound access permitted,123,150,10.10.1.10,10.10.10.166,udp,CCS-FW01
2025-09-08T23:00:27-0400,45.142.212.101,24970,10.10.1.104,3389,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.1.104,45.142.212.101,tcp,CCS-FW01
2025-09-08T23:00:34-0400,10.10.20.36,53500,10.10.1.10,88,tcp,allow,1524,7.870836,inside,outside,Inbound access permitted,759,765,10.10.1.10,10.10.20.36,tcp,CCS-FW01
2025-09-08T23:00:44-0400,10.10.20.19,60785,10.10.1.10,53,udp,allow,367,1.691003,inside,outside,Inbound access permitted,107,260,10.10.1.10,10.10.20.19,udp,CCS-FW01
2025-09-08T23:00:48-0400,10.10.10.48,51421,10.10.1.10,53,udp,allow,534,1.546517,inside,outside,Inbound access permitted,110,424,10.10.1.10,10.10.10.48,udp,CCS-FW01
2025-09-08T23:01:00-0400,10.10.10.141,55723,10.10.1.10,53,udp,allow,355,5.477771,inside,outside,Inbound access permitted,180,175,10.10.1.10,10.10.10.141,udp,CCS-FW01
2025-09-08T23:01:21-0400,10.10.3.31,52247,10.10.1.10,53,udp,allow,525,7.110796,inside,outside,Inbound access permitted,83,442,10.10.1.10,10.10.3.31,udp,CCS-FW01
2025-09-08T23:01:22-0400,10.10.10.99,53273,10.10.1.10,88,tcp,allow,1017,5.878890,inside,outside,Inbound access permitted,564,453,10.10.1.10,10.10.10.99,tcp,CCS-FW01
2025-09-08T23:01:24-0400,10.10.10.165,62658,10.10.1.10,53,udp,allow,346,2.151076,inside,outside,Inbound access permitted,162,184,10.10.1.10,10.10.10.165,udp,CCS-FW01
2025-09-08T23:01:35-0400,10.10.10.181,54964,10.10.1.10,88,tcp,allow,1282,1.357655,inside,outside,Inbound access permitted,611,671,10.10.1.10,10.10.10.181,tcp,CCS-FW01
2025-09-08T23:02:15-0400,10.10.10.115,59809,10.10.1.10,53,udp,allow,489,3.197973,inside,outside,Inbound access permitted,127,362,10.10.1.10,10.10.10.115,udp,CCS-FW01
2025-09-08T23:02:17-0400,10.10.20.54,57262,10.10.1.10,88,tcp,allow,1165,1.328150,inside,outside,Inbound access permitted,540,625,10.10.1.10,10.10.20.54,tcp,CCS-FW01
2025-09-08T23:02:31-0400,10.10.10.180,61346,10.10.1.10,53,udp,allow,469,4.794627,inside,outside,Inbound access permitted,100,369,10.10.1.10,10.10.10.180,udp,CCS-FW01
2025-09-08T23:02:37-0400,10.10.10.14,58989,10.10.1.10,88,tcp,allow,987,9.483402,inside,outside,Inbound access permitted,417,570,10.10.1.10,10.10.10.14,tcp,CCS-FW01
2025-09-08T23:03:06-0400,10.10.10.147,57027,10.10.1.10,53,udp,allow,543,4.006824,inside,outside,Inbound access permitted,99,444,10.10.1.10,10.10.10.147,udp,CCS-FW01
2025-09-08T23:03:44-0400,10.10.10.15,64415,10.10.1.10,53,udp,allow,241,7.175423,inside,outside,Inbound access permitted,112,129,10.10.1.10,10.10.10.15,udp,CCS-FW01
2025-09-08T23:04:39-0400,10.10.10.97,59087,10.10.1.10,53,udp,allow,399,3.750238,inside,outside,Inbound access permitted,151,248,10.10.1.10,10.10.10.97,udp,CCS-FW01
2025-09-08T23:04:45-0400,10.10.10.108,52434,10.10.1.10,53,udp,allow,346,3.515461,inside,outside,Inbound access permitted,149,197,10.10.1.10,10.10.10.108,udp,CCS-FW01
2025-09-08T23:05:40-0400,10.10.10.38,52932,10.10.1.10,53,udp,allow,406,7.704868,inside,outside,Inbound access permitted,154,252,10.10.1.10,10.10.10.38,udp,CCS-FW01
2025-09-08T23:05:50-0400,162.158.0.0,13636,10.10.10.117,135,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.10.117,162.158.0.0,tcp,CCS-FW01
2025-09-08T23:06:01-0400,10.10.10.138,63975,10.10.1.10,53,udp,allow,528,5.356831,inside,outside,Inbound access permitted,147,381,10.10.1.10,10.10.10.138,udp,CCS-FW01
2025-09-08T23:06:12-0400,10.10.10.64,57743,10.10.1.10,53,udp,allow,496,2.044153,inside,outside,Inbound access permitted,58,438,10.10.1.10,10.10.10.64,udp,CCS-FW01
2025-09-08T23:06:36-0400,45.142.212.100,63592,10.10.2.125,22,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.2.125,45.142.212.100,tcp,CCS-FW01
2025-09-08T23:06:43-0400,10.10.10.140,52105,10.10.1.10,53,udp,allow,619,8.517786,inside,outside,Inbound access permitted,155,464,10.10.1.10,10.10.10.140,udp,CCS-FW01
2025-09-08T23:07:20-0400,10.10.10.22,53112,10.10.1.10,53,udp,allow,509,9.892115,inside,outside,Inbound access permitted,140,369,10.10.1.10,10.10.10.22,udp,CCS-FW01
2025-09-08T23:08:29-0400,10.10.10.126,60001,10.10.1.10,88,tcp,allow,1329,5.982058,inside,outside,Inbound access permitted,695,634,10.10.1.10,10.10.10.126,tcp,CCS-FW01
2025-09-08T23:11:20-0400,10.10.10.126,53066,10.10.1.10,88,tcp,allow,980,5.795522,inside,outside,Inbound access permitted,594,386,10.10.1.10,10.10.10.126,tcp,CCS-FW01
2025-09-08T23:11:35-0400,45.142.212.100,21795,10.10.2.128,139,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.2.128,45.142.212.100,tcp,CCS-FW01
2025-09-08T23:12:20-0400,10.10.10.29,60132,10.10.1.10,53,udp,allow,642,7.050270,inside,outside,Inbound access permitted,195,447,10.10.1.10,10.10.10.29,udp,CCS-FW01
2025-09-08T23:12:33-0400,103.21.244.0,27551,10.10.2.50,22,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.2.50,103.21.244.0,tcp,CCS-FW01
2025-09-08T23:12:39-0400,10.10.10.58,49876,10.10.1.10,88,tcp,allow,916,9.746275,inside,outside,Inbound access permitted,374,542,10.10.1.10,10.10.10.58,tcp,CCS-FW01
2025-09-08T23:12:42-0400,10.10.10.138,49679,10.10.1.10,53,udp,allow,392,6.272163,inside,outside,Inbound access permitted,123,269,10.10.1.10,10.10.10.138,udp,CCS-FW01
2025-09-08T23:13:11-0400,10.10.10.67,58444,10.10.1.10,53,udp,allow,640,5.866525,inside,outside,Inbound access permitted,160,480,10.10.1.10,10.10.10.67,udp,CCS-FW01
2025-09-08T23:13:27-0400,10.10.10.149,50269,10.10.1.10,53,udp,allow,505,8.640260,inside,outside,Inbound access permitted,102,403,10.10.1.10,10.10.10.149,udp,CCS-FW01
2025-09-08T23:13:59-0400,10.10.10.28,55500,10.10.1.10,53,udp,allow,317,1.147394,inside,outside,Inbound access permitted,182,135,10.10.1.10,10.10.10.28,udp,CCS-FW01
2025-09-08T23:14:06-0400,10.10.10.128,61380,10.10.1.10,53,udp,allow,501,1.848816,inside,outside,Inbound access permitted,200,301,10.10.1.10,10.10.10.128,udp,CCS-FW01
2025-09-08T23:14:12-0400,10.10.10.80,60634,10.10.1.10,88,tcp,allow,1161,8.735459,inside,outside,Inbound access permitted,624,537,10.10.1.10,10.10.10.80,tcp,CCS-FW01
2025-09-08T23:14:17-0400,10.10.10.99,50506,10.10.1.10,88,tcp,allow,923,9.285813,inside,outside,Inbound access permitted,532,391,10.10.1.10,10.10.10.99,tcp,CCS-FW01
2025-09-08T23:14:23-0400,10.10.10.11,50663,10.10.1.10,53,udp,allow,267,1.765082,inside,outside,Inbound access permitted,76,191,10.10.1.10,10.10.10.11,udp,CCS-FW01
2025-09-08T23:14:24-0400,10.10.20.17,62500,10.10.1.10,53,udp,allow,593,0.964427,inside,outside,Inbound access permitted,106,487,10.10.1.10,10.10.20.17,udp,CCS-FW01
2025-09-08T23:14:52-0400,91.108.56.0,35933,10.10.1.159,3389,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.1.159,91.108.56.0,tcp,CCS-FW01
2025-09-08T23:15:28-0400,10.10.10.146,58528,10.10.1.10,53,udp,allow,466,0.578157,inside,outside,Inbound access permitted,124,342,10.10.1.10,10.10.10.146,udp,CCS-FW01
2025-09-08T23:15:44-0400,10.10.10.170,51387,10.10.1.10,53,udp,allow,638,2.910240,inside,outside,Inbound access permitted,190,448,10.10.1.10,10.10.10.170,udp,CCS-FW01
2025-09-08T23:16:23-0400,91.108.56.0,49676,10.10.20.199,445,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.20.199,91.108.56.0,tcp,CCS-FW01
2025-09-08T23:16:54-0400,10.10.10.165,55601,10.10.1.10,53,udp,allow,578,4.249419,inside,outside,Inbound access permitted,88,490,10.10.1.10,10.10.10.165,udp,CCS-FW01
2025-09-08T23:17:36-0400,185.220.101.47,49154,10.10.2.47,1433,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.2.47,185.220.101.47,tcp,CCS-FW01
2025-09-08T23:18:59-0400,10.10.10.170,54337,10.10.1.10,53,udp,allow,388,9.813164,inside,outside,Inbound access permitted,59,329,10.10.1.10,10.10.10.170,udp,CCS-FW01
2025-09-08T23:19:04-0400,10.10.10.46,49373,10.10.1.10,88,tcp,allow,1042,4.916867,inside,outside,Inbound access permitted,629,413,10.10.1.10,10.10.10.46,tcp,CCS-FW01
2025-09-08T23:19:09-0400,10.10.10.98,59823,10.10.1.10,53,udp,allow,394,7.576373,inside,outside,Inbound access permitted,179,215,10.10.1.10,10.10.10.98,udp,CCS-FW01
2025-09-08T23:19:15-0400,10.10.10.47,56813,10.10.1.10,53,udp,allow,453,4.414866,inside,outside,Inbound access permitted,56,397,10.10.1.10,10.10.10.47,udp,CCS-FW01
2025-09-08T23:19:33-0400,10.10.10.165,55349,10.10.1.10,53,udp,allow,401,1.943489,inside,outside,Inbound access permitted,111,290,10.10.1.10,10.10.10.165,udp,CCS-FW01
2025-09-08T23:20:04-0400,10.10.10.164,53558,10.10.1.10,53,udp,allow,442,3.563694,inside,outside,Inbound access permitted,170,272,10.10.1.10,10.10.10.164,udp,CCS-FW01
2025-09-08T23:20:07-0400,10.10.10.76,57592,10.10.1.10,88,tcp,allow,1296,3.931867,inside,outside,Inbound access permitted,620,676,10.10.1.10,10.10.10.76,tcp,CCS-FW01
2025-09-08T23:20:12-0400,10.10.10.84,56437,10.10.1.10,88,tcp,allow,874,7.356550,inside,outside,Inbound access permitted,510,364,10.10.1.10,10.10.10.84,tcp,CCS-FW01
2025-09-08T23:20:14-0400,10.10.10.187,50061,10.10.1.10,88,tcp,allow,917,9.514142,inside,outside,Inbound access permitted,434,483,10.10.1.10,10.10.10.187,tcp,CCS-FW01
2025-09-08T23:20:35-0400,91.108.56.0,7770,10.10.3.31,1433,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.3.31,91.108.56.0,tcp,CCS-FW01
2025-09-08T23:20:50-0400,10.10.10.81,62685,10.10.1.10,88,tcp,allow,884,2.169704,inside,outside,Inbound access permitted,433,451,10.10.1.10,10.10.10.81,tcp,CCS-FW01
2025-09-08T23:21:17-0400,10.10.10.114,63302,10.10.1.10,53,udp,allow,173,7.016517,inside,outside,Inbound access permitted,69,104,10.10.1.10,10.10.10.114,udp,CCS-FW01
2025-09-08T23:21:50-0400,10.10.10.23,51527,10.10.1.10,53,udp,allow,442,0.397165,inside,outside,Inbound access permitted,191,251,10.10.1.10,10.10.10.23,udp,CCS-FW01
2025-09-08T23:21:53-0400,45.142.212.101,20691,10.10.10.226,23,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.10.226,45.142.212.101,tcp,CCS-FW01
2025-09-08T23:21:55-0400,10.10.20.68,52256,10.10.1.10,53,udp,allow,406,4.443953,inside,outside,Inbound access permitted,126,280,10.10.1.10,10.10.20.68,udp,CCS-FW01
2025-09-08T23:22:11-0400,10.10.10.166,54017,10.10.1.10,88,tcp,allow,1174,0.828867,inside,outside,Inbound access permitted,643,531,10.10.1.10,10.10.10.166,tcp,CCS-FW01
2025-09-08T23:22:26-0400,10.10.10.155,64790,10.10.1.10,88,tcp,allow,1384,6.573068,inside,outside,Inbound access permitted,722,662,10.10.1.10,10.10.10.155,tcp,CCS-FW01
2025-09-08T23:22:53-0400,10.10.10.47,50209,10.10.1.10,53,udp,allow,424,8.302257,inside,outside,Inbound access permitted,135,289,10.10.1.10,10.10.10.47,udp,CCS-FW01
2025-09-08T23:22:58-0400,10.10.10.38,63010,10.10.1.10,53,udp,allow,474,1.895868,inside,outside,Inbound access permitted,71,403,10.10.1.10,10.10.10.38,udp,CCS-FW01
2025-09-08T23:23:02-0400,10.10.10.11,53113,10.10.1.10,53,udp,allow,455,1.546265,inside,outside,Inbound access permitted,109,346,10.10.1.10,10.10.10.11,udp,CCS-FW01
2025-09-08T23:24:24-0400,10.10.10.80,61588,10.10.1.10,53,udp,allow,345,9.905492,inside,outside,Inbound access permitted,121,224,10.10.1.10,10.10.10.80,udp,CCS-FW01
2025-09-08T23:25:02-0400,10.10.10.77,54038,10.10.1.10,88,tcp,allow,931,5.726669,inside,outside,Inbound access permitted,436,495,10.10.1.10,10.10.10.77,tcp,CCS-FW01
2025-09-08T23:25:21-0400,10.10.10.78,56232,10.10.1.10,53,udp,allow,333,1.351306,inside,outside,Inbound access permitted,157,176,10.10.1.10,10.10.10.78,udp,CCS-FW01
2025-09-08T23:26:29-0400,10.10.10.145,65161,10.10.1.10,53,udp,allow,674,9.340090,inside,outside,Inbound access permitted,183,491,10.10.1.10,10.10.10.145,udp,CCS-FW01
2025-09-08T23:26:47-0400,10.10.10.85,61923,10.10.1.10,53,udp,allow,309,0.611977,inside,outside,Inbound access permitted,106,203,10.10.1.10,10.10.10.85,udp,CCS-FW01
2025-09-08T23:27:19-0400,10.10.10.28,49702,10.10.1.10,53,udp,allow,642,8.697934,inside,outside,Inbound access permitted,149,493,10.10.1.10,10.10.10.28,udp,CCS-FW01
2025-09-08T23:27:30-0400,103.21.244.0,22520,10.10.10.135,135,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.10.135,103.21.244.0,tcp,CCS-FW01
2025-09-08T23:27:40-0400,10.10.10.146,63654,10.10.1.10,53,udp,allow,518,8.527363,inside,outside,Inbound access permitted,105,413,10.10.1.10,10.10.10.146,udp,CCS-FW01
2025-09-08T23:27:52-0400,10.10.10.84,50763,10.10.1.10,88,tcp,allow,1274,2.875838,inside,outside,Inbound access permitted,486,788,10.10.1.10,10.10.10.84,tcp,CCS-FW01
2025-09-08T23:28:34-0400,45.142.212.101,32584,10.10.20.35,22,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.20.35,45.142.212.101,tcp,CCS-FW01
2025-09-08T23:28:56-0400,162.158.0.0,17008,10.10.20.220,23,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.20.220,162.158.0.0,tcp,CCS-FW01
2025-09-08T23:29:22-0400,10.10.10.98,58865,10.10.1.10,53,udp,allow,510,9.961788,inside,outside,Inbound access permitted,68,442,10.10.1.10,10.10.10.98,udp,CCS-FW01
2025-09-08T23:29:41-0400,10.10.10.131,56001,10.10.1.10,53,udp,allow,277,0.564484,inside,outside,Inbound access permitted,157,120,10.10.1.10,10.10.10.131,udp,CCS-FW01
2025-09-08T23:29:49-0400,10.10.20.53,53668,10.10.1.10,88,tcp,allow,900,8.149665,inside,outside,Inbound access permitted,399,501,10.10.1.10,10.10.20.53,tcp,CCS-FW01
2025-09-08T23:30:14-0400,10.10.10.172,57307,10.10.1.10,53,udp,allow,345,7.585575,inside,outside,Inbound access permitted,58,287,10.10.1.10,10.10.10.172,udp,CCS-FW01
2025-09-08T23:30:19-0400,10.10.10.167,54179,10.10.1.10,53,udp,allow,381,8.278582,inside,outside,Inbound access permitted,140,241,10.10.1.10,10.10.10.167,udp,CCS-FW01
2025-09-08T23:30:24-0400,10.10.10.164,58892,10.10.1.10,88,tcp,allow,1304,0.849180,inside,outside,Inbound access permitted,620,684,10.10.1.10,10.10.10.164,tcp,CCS-FW01
2025-09-08T23:30:43-0400,10.10.10.23,61510,10.10.1.10,88,tcp,allow,1261,9.554429,inside,outside,Inbound access permitted,799,462,10.10.1.10,10.10.10.23,tcp,CCS-FW01
2025-09-08T23:31:13-0400,10.10.10.47,64229,10.10.1.10,53,udp,allow,333,2.615761,inside,outside,Inbound access permitted,115,218,10.10.1.10,10.10.10.47,udp,CCS-FW01
2025-09-08T23:31:43-0400,185.199.108.0,11988,10.10.20.100,1433,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.20.100,185.199.108.0,tcp,CCS-FW01
2025-09-08T23:32:31-0400,10.10.10.57,64831,10.10.1.10,53,udp,allow,551,5.054714,inside,outside,Inbound access permitted,114,437,10.10.1.10,10.10.10.57,udp,CCS-FW01
2025-09-08T23:32:36-0400,10.10.20.24,58413,10.10.1.10,53,udp,allow,403,2.310830,inside,outside,Inbound access permitted,198,205,10.10.1.10,10.10.20.24,udp,CCS-FW01
2025-09-08T23:32:59-0400,103.21.244.0,13974,10.10.3.212,445,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.3.212,103.21.244.0,tcp,CCS-FW01
